Joint_angle	STR_PP_1__1	STR_PP_2__2	STR_PP_3__3	STR_PP_4__4	STR_PP_5__5	STR_PP_6__6	STR_PP_7__7	STR_PP_8__8	STR_PP_9__9	STR_PP_10__10	STR_PP_11__11	STR_PP_13__13	STR_PP_15__15	STR_PP_16__16	STR_PP_18__18	STR_PP_19__19	STR_PP_20__20	STR_PP_21__21	STR_PP_22__22	STR_PP_24__24	STR_PP_25__25	STR_PP_26__26	STR_PP_28__28	STR_PP_30__30	STR_PP_31__31	CON_PP_1__1	CON_PP_2__2	CON_PP_3__3	CON_PP_4__4	CON_PP_5__5	CON_PP_6__6	CON_PP_7__7	CON_PP_8__8	CON_PP_9__9	CON_PP_10__10	CON_PP_11__11	CON_PP_13__13	CON_PP_15__15	CON_PP_16__16	CON_PP_18__18	CON_PP_19__19	CON_PP_20__20	CON_PP_21__21	CON_PP_22__22	CON_PP_24__24	CON_PP_25__25	CON_PP_26__26	CON_PP_28__28	CON_PP_30__30	CON_PP_31__31
0	9.84499163061068	9.83285689766267	7.0421327278689	9.96980302574654	11.5961558714093	-5.00132360039485	14.093758383816	-2.98296102569296	-2.76820656812068	-15.5817161431626	-6.8766334074226	16.4202260155221	-2.42701475783498	4.11389572995439	6.224907103801	-8.54228324448645	18.8790951611931	17.433446487879	-7.50454747067879	1.33075881219085	-5.48962081932233	2.83371846762634	5.09368070581345	-16.3032212481291	18.1419238017773	12.5138655785382	-3.66394910430393	-16.8236543185926	-4.61515747186563	-2.90064475798544	11.2161396808854	6.51564087773838	-4.79515715485496	-1.58979366426747	7.84756827221337	13.3501168191287	1.76589068568449	-5.58360924903668	7.9358619943657	7.68541221457072	21.3367109681717	0.549621589639848	5.66625999170826	-6.20121078361869	10.4139659172376	14.0731254766859	13.1937749263939	3.029612449406	-6.29624018511029	16.8495197829636
0.5	10.1667840966832	9.92511344826027	7.04247344013937	9.7342591799789	11.8203749928366	-4.98398449882623	14.1696695242568	-2.8965589567121	-2.4281863503562	-15.0135277130981	-6.72051277495336	16.5408155275513	-2.29737406055528	4.15638626087268	6.63208091104763	-8.15555410630757	19.0270663395914	17.6085893019258	-7.2660608925443	1.36311025602931	-5.79125440545691	3.1988442394941	5.2743541575464	-16.519855256932	18.0670616716913	12.9352226072961	-3.10212450218567	-16.9564466942878	-4.40618474715803	-2.85665830829058	11.5030333437893	6.78442354886316	-4.36095801326577	-1.30703549846341	8.13658557778897	13.5325832727756	1.88208385517551	-5.11101369579183	7.9195933642471	8.30355501143708	21.8378939032338	0.554749466369515	6.09411630164132	-6.19197783896269	10.5710753909558	14.2851148448957	13.2568974423769	3.31078717200889	-6.15107499264461	16.7417703638591
1	10.5898919215225	10.0082804937893	6.97655798391439	9.0129746912833	12.0898601228342	-4.68162325265463	14.287287510054	-2.75453664468617	-2.29620406000446	-14.3944064737529	-6.67277345986655	16.5780352820381	-2.04929727444461	4.25068804099329	6.96511133786568	-7.87249566282027	19.1863133189075	17.7027549876576	-7.09268828216427	1.46109404324665	-5.7173685807495	3.44496918178389	5.31969606909359	-16.8361693843068	18.0343560025462	13.4241107993691	-2.58698962928938	-17.3483767382915	-4.21080143513032	-2.49180966478658	11.6351854525437	7.22869848366988	-4.2492884457662	-1.12004887990425	8.43414881657699	13.7069805256696	2.06754818592436	-4.70014084647263	7.95320843307009	8.74165455122328	22.1937823446123	0.502972369492893	6.64061522002751	-6.52940605585113	10.8255801864029	14.2503908863206	13.5980960763865	3.51803159123651	-6.04848463823526	16.6206675165053
1.5	10.770392614911	10.2085062595228	7.22876160553826	8.1045943532282	12.2624907810061	-4.49525009801277	14.4099767261661	-2.69643587638642	-2.15591978876089	-14.0144953941644	-6.61174777171363	16.7248295898661	-1.80775386469311	4.22728873516018	7.14516354863082	-7.60891858174259	19.0790971333541	17.4766035264654	-6.90718865984976	1.51437302577648	-5.90593281252702	3.45447937829643	5.34403808883609	-17.0969567209873	18.1088504509328	13.7900403364102	-2.046368120558	-17.5850290547005	-4.14359470603823	-2.57502692003291	11.7509610088631	7.57557325017451	-4.01003192432003	-0.888401674442788	8.50424961460203	13.5008529733669	2.07679028719739	-4.31133586410634	7.91480289798946	9.00570821887677	22.4480403023402	0.382795868690105	6.92781507282845	-7.135377170863	11.01409181745	13.9315353520425	13.913556750821	3.69716036413714	-5.94158428734463	16.5303446082442
2	11.2092248172617	10.3331077480788	7.18544973548179	7.31973136787171	12.5469342208348	-4.2277459404557	14.5265377498688	-2.53675478899191	-1.99470494672859	-13.8894605704454	-6.59726051090126	16.924143012922	-1.64864923836859	4.31005774114786	7.27179616806974	-7.32192560537183	19.0372888479812	17.4775984767675	-6.90456080335998	1.53517864459918	-6.08575380872231	3.50994056418448	5.4375992113307	-17.345997850985	18.04163846716	14.1557221701761	-1.29808261759543	-17.8136209870069	-3.84481473034256	-2.53863074618344	12.0570677832191	7.75191675690866	-3.80209378550988	-0.373404124189719	8.69212916761322	13.6064629712295	2.18151668611458	-3.86547862166627	7.89661316385405	9.37651181272719	22.688695541298	0.220164288472064	7.26618873507876	-7.26917048479381	11.1437017257358	13.4721061016211	14.0112565742264	4.10416323838743	-5.89664778353035	16.4867663317089
2.5	11.4729271890923	10.5433859031776	6.94861300102038	7.20257211156566	12.6694012632379	-4.04075366740645	14.6770820853047	-2.48426150836491	-1.9232286114345	-13.6934067309898	-6.55868449013082	16.9312941795896	-1.39624458571596	4.38286309781476	7.45569385660039	-6.98035283471747	19.2138905583437	17.1705067418253	-6.9593889547513	1.62669212205316	-5.99251753411368	3.73473864364005	5.52581765618334	-17.5481000049751	18.0195876920221	14.4501341054384	-0.712093497485599	-17.7929168637435	-3.50619620830388	-2.48202789895359	12.4567211440586	7.97371991499934	-3.33958248847841	-0.00935991934148106	8.92334048625289	13.5431057612603	2.37455867181698	-3.43292087948908	7.96998185725929	9.94157875674998	22.8286731178872	0.0400383378733498	8.00867477275275	-7.52035990295744	11.3556125901385	13.4632717792366	14.2165994713436	4.48485658135088	-5.77394691688082	16.329030577185
3	11.6873336314984	10.5957028882092	6.81995000545268	6.62230493298377	12.8233727294124	-3.86102517631856	14.7326472150169	-2.46563236088003	-1.91491823970335	-13.6861504100288	-6.54197371219389	16.9999556087986	-1.17117913469207	4.48587983462793	7.75551964641606	-6.74259248665294	19.2407581469575	17.3558044197133	-6.82977436783797	1.74031862160835	-6.04497131653883	3.93027985196261	5.60696562899206	-17.7746079213166	18.0509286686333	14.7586423996045	-0.286738387592123	-17.7467172885916	-3.14689208607006	-2.60216725343791	13.0111931697124	8.39288404231461	-3.04693487085529	0.347894696774892	9.09610628391647	13.5943565281537	2.3799573065619	-3.13705982180787	8.09918300162489	10.4915482836498	22.7483534895115	-0.0373990228681187	8.13387038827758	-7.84596087061719	11.484401037308	13.5662769931852	14.4445015045674	4.91554723650228	-5.77239541027944	16.1930704360776
3.5	11.6546347570134	10.7692241191483	6.74211403921606	5.56188723023109	13.0058058644905	-3.80661519133363	14.652717333056	-2.39297470157623	-1.90116408650748	-13.25145618618	-6.4800199218186	17.1161346357107	-0.938929969654861	4.65545229230005	8.16085039035448	-6.46523684935392	19.7113495302603	17.5716109864838	-6.79818383887537	1.77746922415737	-5.89621727263708	4.137698267995	5.58164630213424	-18.020355597575	18.170459657727	15.264169885874	0.281370561516507	-17.8180666369	-2.75348166561894	-2.65777540419353	13.1835987307405	8.79231784902236	-2.69043926614571	0.607452545146918	9.29550266130968	13.6582288550889	2.47036328910702	-2.69234825308995	8.18920816852294	10.7727001685186	23.1086460356782	-0.0264080085112006	8.94593072932749	-7.86099242029966	11.6339344403894	13.391122311472	14.6067988330368	5.34977156309505	-5.75067442883447	16.1696409942327
4	12.0208690040356	10.9988513274493	6.47326106834203	5.32036654432039	13.0946008478048	-3.60329956120628	14.6855226967293	-2.29576447199973	-1.73815617480269	-13.094768429063	-6.36290959612172	17.289948329528	-0.719182188176609	4.53300144035829	8.48806540129304	-6.15348632357228	20.1342579338356	17.8435847665	-6.65106842724564	1.90226678949889	-6.04132701169261	4.38489687595702	5.64694289289163	-18.2593607607568	18.3525714411785	15.6021452354603	0.803917478280811	-17.7253695928548	-2.67949181773967	-2.88116802756154	13.237809861365	9.08012831919614	-2.67714213226826	0.817422762877662	9.54387791428099	13.7797902838698	2.69037923698691	-2.26843665938247	8.30642403444446	10.9037889845271	23.3444562446969	-0.167466414796845	9.54974677003061	-7.71028539284923	11.7875120852605	13.8521063678637	14.9185243266684	5.56475801659553	-5.72269688395402	16.1192380721916
4.5	12.2781601574043	11.2970867573466	6.1161472233335	5.1625508979305	13.1907793498237	-3.23910941171762	14.721398343384	-2.25225330374739	-1.38035621541425	-12.7203082090234	-6.22619260792713	17.7550187008268	-0.457282154008851	4.34553611841474	8.60896314116394	-5.83103900798682	20.2255659916088	17.8213735620165	-6.5194053248444	2.18995510976707	-5.90267374214677	4.58183273917751	5.72112923346308	-18.4073506943835	18.4637339376881	15.9218067922513	1.22248531590682	-17.8218834036323	-2.31854644040194	-3.1537482888696	13.482644330333	9.20958916123734	-2.3415978671343	1.04985350009927	9.63962439428351	13.7863294928918	2.80203813496279	-1.90136551770757	8.31246508363822	11.106068693995	23.6011874351254	-0.368806706177663	10.4449976691751	-6.9756534307561	11.9369453562125	13.9571767916766	15.2178334901147	5.82520422572317	-5.66903773901874	15.9871586124869
