Joint_angle	INT_1_STR_PRE_L	INT_2_STR_PRE_R	INT_3_STR_PRE_R	INT_4_STR_PRE_R	INT_5_STR_PRE_R	INT_6_STR_PRE_R	INT_7_STR_PRE_L	INT_8_STR_PRE_R	INT_9_STR_PRE_R	INT_10_STR_PRE_R	INT_11_STR_PRE_R	INT_13_STR_PRE_L	INT_15_STR_PRE_R	INT_16_STR_PRE_L	INT_18_STR_PRE_R	INT_19_STR_PRE_R	INT_20_STR_PRE_L	INT_21_STR_PRE_R	INT_22_STR_PRE_L	INT_24_STR_PRE_L	INT_25_STR_PRE_R	INT_26_STR_PRE_R	INT_28_STR_PRE_R	INT_30_STR_PRE_L	INT_31_STR_PRE_R	INT_1_CON_PRE_R	INT_2_CON_PRE_L	INT_3_CON_PRE_L	INT_4_CON_PRE_L	INT_5_CON_PRE_L	INT_6_CON_PRE_L	INT_7_CON_PRE_R	INT_8_CON_PRE_L	INT_9_CON_PRE_L	INT_10_CON_PRE_L	INT_11_CON_PRE_L	INT_13_CON_PRE_R	INT_15_CON_PRE_L	INT_16_CON_PRE_R	INT_18_CON_PRE_L	INT_19_CON_PRE_L	INT_20_CON_PRE_R	INT_21_CON_PRE_L	INT_22_CON_PRE_R	INT_24_CON_PRE_R	INT_25_CON_PRE_L	INT_26_CON_PRE_L	INT_28_CON_PRE_L	INT_30_CON_PRE_R	INT_31_CON_PRE_L	INT_1_STR_POST_L	INT_2_STR_POST_R	INT_3_STR_POST_R	INT_4_STR_POST_R	INT_5_STR_POST_R	INT_6_STR_POST_R	INT_7_STR_POST_L	INT_8_STR_POST_R	INT_9_STR_POST_R	INT_10_STR_POST_R	INT_11_STR_POST_R	INT_13_STR_POST_L	INT_15_STR_POST_R	INT_16_STR_POST_L	INT_18_STR_POST_R	INT_19_STR_POST_R	INT_20_STR_POST_L	INT_21_STR_POST_R	INT_22_STR_POST_L	INT_24_STR_POST_L	INT_25_STR_POST_R	INT_26_STR_POST_R	INT_28_STR_POST_R	INT_30_STR_POST_L	INT_31_STR_POST_R	INT_1_CON_POST_R	INT_2_CON_POST_L	INT_3_CON_POST_L	INT_4_CON_POST_L	INT_5_CON_POST_L	INT_6_CON_POST_L	INT_7_CON_POST_R	INT_8_CON_POST_L	INT_9_CON_POST_L	INT_10_CON_POST_L	INT_11_CON_POST_L	INT_13_CON_POST_R	INT_15_CON_POST_L	INT_16_CON_POST_R	INT_18_CON_POST_L	INT_19_CON_POST_L	INT_20_CON_POST_R	INT_21_CON_POST_L	INT_22_CON_POST_R	INT_24_CON_POST_R	INT_25_CON_POST_L	INT_26_CON_POST_L	INT_28_CON_POST_L	INT_30_CON_POST_R	INT_31_CON_POST_L
-1.80411241501588e-16	4.13674217895697	4.02180696122916	2.8246118566411	3.24187482911512	3.19622022473657	2.89732952126877	5.68470627338892	4.62700636977261	3.31388097331329	-1.36820082833256	2.98581880254813	6.75348076795943	3.60455687225774	5.73190768898996	3.32104993066542	2.756872346995	5.70949979332664	2.16084572495735	2.63800624791872	3.79658955143861	2.15625864846706	3.89974152032098	6.69059199134956	0.58769914237141	2.18917576248077	2.30877912837561	2.40192871073079	3.4424425033889	2.21513471262981	1.83730124749773	4.57760539885887	3.06239951213314	3.98251862089925	4.0278422570842	2.51521556086246	3.56266438808468	3.58666842990364	2.68058537644972	7.2276497135177	3.31657350790592	3.9027152167739	2.01937845722634	1.85553877481917	3.41101989318707	1.99804319976573	2.65274810109068	3.10839180707846	5.05271616504282	4.82395654206268	0.599670327933769	3.64774765823049	4.57356059620712	3.91661914129726	1.08226804983175	3.52952703591576	5.73490215706537	1.55588625725824	2.33610220494803	4.22107278092457	4.61014170136209	6.47445618789663	5.24493705138292	3.21958748656505	2.08165809391468	2.75596896626963	7.59033823011562	5.07591532787846	2.68172433859271	1.90916933370801	6.30308917066696	2.90892045499187	4.99454230969176	5.6133183877964	0.892235111674382	4.13278963051249	2.56456693193893	4.28476083120161	5.91779259847711	1.01765971162113	3.96795548313727	3.62131508007485	1.92820020761305	2.3050328452417	4.91515326435318	2.71843315626225	3.49308467929963	6.71243008273144	2.38568781436293	3.41550450164884	1.72259881552185	1.84535673742463	4.73394011281451	1.87696633506762	1.56539586097813	4.46996109173006	2.63453727417144	2.71721735244352	4.6732133373056	2.64779257307879	1.12600725240281
0.5	4.24293151416523	4.10893515032729	2.90116671723846	3.27405088673928	3.27034367768153	2.95885924577144	5.77173956363965	4.73059765164936	3.41859143924019	-1.2826069239754	3.07131846782017	6.83153804276109	3.68534144107719	5.7811160811925	3.39966681329275	2.85096619876807	5.77011242408294	2.23308476781603	2.71128497960603	3.85378036591248	2.20197374613996	3.97815416467165	6.78301052039902	0.6220168289769	2.22039592369324	2.36834543876709	2.47199262383837	3.51804832945102	2.27365781479287	1.88453123641969	4.62571649796299	3.13988165326364	4.06044879407868	4.06975319477807	2.55135614157972	3.6225218686978	3.65019598104356	2.74851868130426	7.29130125034289	3.33794809859043	3.94443174446395	2.10422355415909	1.90273863594982	3.4597536466174	2.05930149700449	2.77494389097101	3.14299108879148	5.11474965118504	4.90174558102893	0.64938990430036	3.76589949593347	4.64071336913843	3.97436651572496	1.1629149953242	3.60333655829902	5.80545883264274	1.65395537498331	2.4451873857298	4.31738524638281	4.70702322274072	6.58174491224421	5.28892270656305	3.32730830377317	2.14219725741931	2.90443866764953	7.69614801032271	5.15496953194327	2.808211647507	1.8906225094309	6.37988955029056	2.99040529681252	5.0480020982651	5.70510477942422	0.949668773635273	4.16031780169548	2.62395318892221	4.30591769226641	5.97793416941444	1.0647440379197	4.03099329718591	3.68222993459189	1.99605889128095	2.35401084299815	4.96687295890439	2.78821674257082	3.57293081686136	6.80254739223609	2.43830241916434	3.47461977814347	1.77903170013166	1.89475195495718	4.81134875127311	1.93482807618201	1.61240751592776	4.51446537242379	2.69177779352045	2.76342229750312	4.72110451932895	2.68310035954229	1.17179901730415
1	4.3549757000763	4.19393322935713	2.97840833069396	3.22984113778873	3.35407629918576	3.04480524574971	5.85752628594896	4.83686490646473	3.50051417960826	-1.1846120854273	3.15152491850764	6.89480917014225	3.77015181600251	5.83062435771077	3.46700296939355	2.94627347939685	5.8368320027585	2.30026858816564	2.79524606380921	3.9403078360085	2.31609626022299	4.07595213128915	6.85662180107976	0.643985421679414	2.241003844518	2.42112873601771	2.5406437597904	3.60517198802427	2.31897819174522	1.93451213357045	4.66675361480173	3.21004112257578	4.14131575046898	4.12967753941902	2.58849771073696	3.69118648314804	3.71447477950938	2.79612996643285	7.3566848932069	3.36257084257915	4.00344414367583	2.19681093205361	1.96261955686642	3.52622757514693	2.1297161851226	2.83717059764818	3.21105674991546	5.18228809574979	4.97930750033446	0.681087407194851	3.88466476976968	4.72216395945353	4.01015468860487	1.24894874295327	3.70783968838415	5.85329952005865	1.76338858857588	2.52470979335587	4.38510148668713	4.80191445536838	6.68947630063822	5.36789363759099	3.43644124957061	2.20506924570222	3.02929717744685	7.80175075073733	5.23940053755858	2.94712110299849	1.84021061281657	6.45553970237926	3.10198584701106	5.13884444130005	5.78510849458928	1.02489893619355	4.18947749442073	2.67379035723019	4.32390121096231	6.05451554587072	1.11901252403454	4.09705587483591	3.7525539120551	2.05409639992969	2.4149638805041	4.99670262610401	2.84710142046484	3.65537904488061	6.89228709063718	2.49479414276117	3.53591609627231	1.84087152523157	1.94741724952369	4.90214199522422	1.9951465643258	1.69966653134313	4.54047519616047	2.772266435638	2.80985735137307	4.76598977279923	2.73818598248875	1.21903161805481
1.5	4.4594968406717	4.28086181863708	3.07088254846019	3.15814332072565	3.43476709375386	3.12704748945183	5.94527816788117	4.93805139436246	3.57538136666078	-1.10064723166741	3.23409610226798	6.97556780371626	3.84959389296718	5.85412033641187	3.51841321107503	3.03631981666351	5.90392258176691	2.36235905814257	2.86841967648008	4.02081544728716	2.40842818891137	4.16064230373073	6.93446327289177	0.669411754289658	2.27959977688176	2.4970186540419	2.59567984840928	3.6637942526876	2.3622393212741	1.99228544634952	4.72109400203694	3.28386805818195	4.22905766463525	4.17793178997999	2.63497650443557	3.75917591274069	3.7796815157773	2.83911673720009	7.4224593099121	3.38675276171428	4.05989003117766	2.28350058709286	2.05898064230852	3.57800280859968	2.19938347045128	2.97165833411559	3.29024993940874	5.25776453170631	5.05464398454249	0.714540553511776	3.98494202651833	4.84911463276913	4.06972408145012	1.32932281413904	3.76933462720507	5.91060960759985	1.86759415610615	2.61137388491986	4.4723597380625	4.88539723512062	6.78127932457548	5.41700994321425	3.53940380577486	2.26202326125821	3.14814889438559	7.90332909316849	5.31058170403575	3.09148212718575	1.8216713290703	6.52487859336984	3.22688871444611	5.23194401057846	5.84078625591128	1.093675704574	4.21608757974222	2.7205542866371	4.36181559807521	6.13563495427303	1.18556092257877	4.17303794943305	3.81955702494064	2.11835674040687	2.47293827669974	5.03940009023648	2.92049887860523	3.76564345432204	6.98512908804634	2.55065623216475	3.59667208948568	1.91700861462366	2.01397234631048	4.98895052405348	2.09547745033022	1.8180221835242	4.57348845330058	2.89313645834643	2.86062791712107	4.8052121383257	2.79090631715578	1.25900412643564
2	4.57528030213981	4.36194314229609	3.15592599222545	3.11308961937941	3.52098682441313	3.21158108226028	6.02640628735395	5.04791422441087	3.66236756417735	-1.02759350094368	3.3149164333923	7.0620629776625	3.93097923608778	5.9049749749718	3.56570873547435	3.13817503364988	5.97425232976097	2.41728690134516	2.93415831538546	4.08218324976971	2.48575137102456	4.25000482226056	7.02227240925822	0.708983364219323	2.31142403519669	2.5509497637248	2.65595222197353	3.74810226600611	2.41863790241661	2.043035012162	4.76765681158146	3.35177867320169	4.31052001031141	4.2382135769377	2.69572287714777	3.83236925208957	3.8360634714851	2.89468107339007	7.47324063274982	3.4160051677804	4.12331136983906	2.38181005569435	2.11621916463919	3.64396911411496	2.26114771022389	3.08317549159894	3.36928144585697	5.33285149199474	5.14125528440245	0.766125573316308	4.09321326518886	4.95686624848478	4.12074743567428	1.40948148027992	3.84531871767113	6.00424999759792	1.95676618127212	2.69873081296906	4.57423836543668	4.97317094666569	6.88859725048193	5.48312423031475	3.64525297007371	2.33163221682579	3.25678221079094	8.0089095961496	5.37747424440933	3.20411004760113	1.83507292640727	6.59495309488004	3.3612168233201	5.31399016695849	5.94107658208429	1.14628668632762	4.25165992692204	2.77815198212911	4.3702766658752	6.20817976620692	1.21608935998106	4.24719014242297	3.8797251602762	2.18553705961204	2.52868783339579	5.05569041344914	2.98827428492931	3.85506947640586	7.07209010521686	2.60292842300103	3.66699474687283	1.96990732777605	2.08001512582436	5.07506595887464	2.15240116111056	1.90272086553869	4.61679205329571	3.00542860520255	2.9241359945127	4.84805301818167	2.83552590966302	1.30075469477612
2.5	4.65978191260155	4.44136035943086	3.22199208766174	3.14798967836587	3.60286702470416	3.28026647123884	6.1141892689661	5.14873988240986	3.73818529544947	-0.962081202733438	3.39893511304605	7.13637476295639	4.0159651994792	5.93908464985242	3.62104266615037	3.23756469859274	6.04938307567515	2.45606947134002	2.99595267287158	4.15267853496725	2.5908097700035	4.34224545078507	7.10528974840736	0.747843416082342	2.34415696412092	2.59895598217461	2.70189351037311	3.83577559764409	2.46756318976168	2.10496083650897	4.80680899535303	3.42148390583334	4.39556626064356	4.29941463258063	2.74031310427018	3.90730981527461	3.91463513072878	2.94180748399611	7.53034671302067	3.44391056118513	4.17735323486696	2.46953457620056	2.1955825611172	3.71237552768846	2.32216372233687	3.14158670226699	3.43164542258366	5.40459824574719	5.21239612421387	0.811781237799844	4.18602720564767	5.04756087062915	4.19377923048806	1.4917464047936	3.93385240925869	6.09194828698106	2.0482981641977	2.80341082240369	4.67046532106021	5.06807960794905	6.97325605672924	5.58074897700774	3.75762338668765	2.40361949321349	3.36567810713312	8.09957713284752	5.44924443169438	3.39210053022476	1.80161797153303	6.67065571092808	3.52520013693123	5.39562798493375	6.06243738070664	1.20557757711774	4.29028000998915	2.83013853239494	4.39543452207422	6.2742796041606	1.2426126605122	4.32832172718959	3.92732663432076	2.25275123370934	2.57320337016489	5.08725451880519	3.05139750614576	3.94645435247998	7.1602053900674	2.66315759623041	3.73047755909052	1.99985613305461	2.1475290796015	5.16945090679664	2.23278453703189	1.98758982132074	4.65367801151272	3.07048519658693	2.97979973255817	4.90753370987109	2.87177901214098	1.36338919667186
3	4.73679882959715	4.5122221611995	3.28146986526263	3.121510591811	3.69039377384549	3.35202712010708	6.19231410701393	5.23749102781298	3.80847306638124	-0.918138073372677	3.48073002401274	7.20189777368738	4.0993017906868	6.01639968223505	3.67785584638292	3.33056791499203	6.11785868534813	2.54074613914079	3.07051061760471	4.21771916960514	2.65498192442539	4.41964227174846	7.1880192930325	0.775343741581841	2.37369386237581	2.64482722591605	2.76419955272994	3.90505163236204	2.51623359431478	2.17031077062142	4.84936544280026	3.49043068134195	4.47529986611294	4.36407478467971	2.78508971255453	3.98466982226338	3.97422222419503	2.99259078668715	7.60271311405364	3.45723152536147	4.23914713934303	2.55957397391311	2.2586328558418	3.77414528206358	2.37108838926464	3.21431651167129	3.48591058464498	5.4768668945795	5.28298695458724	0.846190700170387	4.27885896249125	5.15560477049216	4.25814281278314	1.58063456601019	4.00239251363246	6.1633673244248	2.14891878059259	2.89030796030114	4.76790924946131	5.1610622387578	7.07171633829117	5.68676554330095	3.86169578672655	2.4620441242632	3.48866316888566	8.18205412104295	5.51899420382854	3.51169414573215	1.72128502844339	6.73606069323468	3.65246871200456	5.46705281771155	6.16453408149074	1.25836487136852	4.32963367437468	2.87852486965096	4.44001808860538	6.3213879533256	1.27547078870888	4.40859081064241	3.95435330262885	2.30700787146444	2.62357358912042	5.12270934303434	3.12189668008849	4.03010438773264	7.2668993360756	2.7294179531777	3.77391023648043	2.04836838431279	2.22772860602894	5.24766572218584	2.32019230357337	2.08069045361187	4.69610994154606	3.17190375834614	3.02942454111867	4.94224561022089	2.91698652109658	1.4199647747294
3.5	4.81165157161568	4.58781151536158	3.33874560977584	3.04472353607823	3.77393817673422	3.40695944851442	6.26506502282625	5.3333015306415	3.8677989404	-0.825252773382345	3.5640845863819	7.27957214804045	4.17943434591493	6.09614634716588	3.73086337551376	3.42585619060362	6.1871860720686	2.6690279067817	3.13944661532153	4.27815203736601	2.7441448941514	4.49854667100818	7.25993587856761	0.811474679908199	2.41892774890839	2.72032179599644	2.81182556808217	3.96720785312845	2.57382103027587	2.22821544910554	4.89170703325984	3.57116378058612	4.55454895062947	4.41512322878958	2.83442801792488	4.05513473787225	4.03731346654645	3.03726954303738	7.66536686251989	3.45010889324523	4.29900695769026	2.64753946623239	2.35700743195832	3.84416477738074	2.42958559307301	3.25398554817137	3.53784409567982	5.55297043717526	5.3703722427465	0.881064420910233	4.38331123445285	5.26730587516969	4.29564566175266	1.66599283591463	4.07062278523891	6.25405143854613	2.25572237654071	2.98788453759612	4.85740576288358	5.2532495987394	7.1608252134277	5.73608294510005	3.96426921695489	2.5199707636245	3.60428817170305	8.2891334282941	5.58263006055385	3.73553572110975	1.6232933726271	6.81140104226557	3.81860182380269	5.53286233930328	6.2797727849174	1.32189379562745	4.36743170388806	2.9105940552051	4.46037979102176	6.35898342274704	1.30153931636623	4.47971941518501	4.03773226714988	2.36851337072595	2.67505708889518	5.16275775147172	3.17921176916577	4.1082297942331	7.36111630984233	2.77877122397783	3.8226022059041	2.12815522439925	2.29167594341162	5.30682588770833	2.40445319513787	2.15700399683922	4.74298956830657	3.24913663219063	3.07926641069837	4.99208355920308	2.97626605575887	1.46143001543074
4	4.90258230756543	4.65605114638916	3.37575778464905	3.06233237896716	3.85115843971474	3.47883734672711	6.35096558810238	5.4319652860646	3.92917635319746	-0.750860766884917	3.64164624997774	7.36514132504337	4.25762668269781	6.0631838017662	3.78299038048526	3.51790816726621	6.2535721417783	2.77933600228326	3.22131050623409	4.34645952460003	2.83953906803751	4.584897502436	7.33736635769488	0.855728192958285	2.46388501081106	2.762643720357	2.84597113967844	4.03039303606114	2.62302174167936	2.29213186270056	4.93223621439463	3.65369256548339	4.63307608661563	4.44666968075992	2.88699275015748	4.11318711009638	4.0978603616111	3.08132885343361	7.71798088260171	3.45484699902213	4.3518269008786	2.73214857007261	2.43678438305393	3.91026912057673	2.48880485950242	3.33638256009514	3.59401190313668	5.61867206562868	5.45801265092857	0.907631867141636	4.46744052848561	5.36195116830212	4.35375182820807	1.73895780834075	4.12697404699446	6.33037354817883	2.35200465049812	3.05015386161412	4.93285880480271	5.33073764308941	7.24942767008827	5.82904774027751	4.06948139994379	2.57954851141366	3.72430321704487	8.38362461205319	5.63307730843864	3.94175329862298	1.60870132508551	6.87781905327754	4.00103511200269	5.60281400452148	6.36643464280929	1.38228845604929	4.41632141167398	2.94812279507743	4.48751736730544	6.40046082793064	1.35869115721936	4.55743922588116	4.12188339103678	2.4303739509541	2.73562256307456	5.19902467568929	3.21579119332178	4.17863813525717	7.44616781637663	2.83518494263294	3.86986926440349	2.23203299922792	2.35527838912546	5.37341421078591	2.50340361598088	2.24559419164652	4.78120082262885	3.27682943608569	3.11084335123007	5.04558850351575	3.0278358291143	1.51482257117674
4.5	4.98863730838144	4.72779641447613	3.41462078643566	3.10959269708691	3.93051350025083	3.56979245387525	6.43310669719896	5.52364891930338	4.0239972126511	-0.657154003951273	3.71596690651407	7.47243761606996	4.3329012614216	6.04935463549002	3.8216360015439	3.60758542320156	6.31483484111462	2.86685219930201	3.29948793517592	4.43273910486261	2.89858012700786	4.6587636094584	7.41020466204485	0.902968180744172	2.50423349553165	2.8140813931114	2.87357400192398	4.1110713799687	2.69246163819317	2.35616681606843	4.96797249208972	3.73139484178814	4.7142500291364	4.4838340466402	2.9434654094233	4.17199228142731	4.13893977611971	3.11643024939553	7.78236689968724	3.46904853870602	4.40135456946938	2.8130810448713	2.53377349543652	3.97654941038235	2.53025832213111	3.41627054786747	3.64455191325783	5.68162421417979	5.53386595237906	0.941441023908535	4.56051414876595	5.45623040470082	4.40248398848764	1.81906124593948	4.17830533954812	6.41513847962837	2.43510758384278	3.14185286218201	5.00956244980799	5.41443074234938	7.33833839928449	5.93879305578432	4.17772747527973	2.6334682426695	3.84350933838216	8.47481954816803	5.68359996550386	4.18182184116304	1.617576470087	6.9404675851487	4.13742002520612	5.67494383164274	6.45049109083751	1.44791095801129	4.4561428951552	2.99600947716992	4.52028816637425	6.45590618644237	1.38147236004883	4.63403445942944	4.18806817987604	2.49615978955901	2.79706579569374	5.23721449629637	3.28859496433795	4.25684474039041	7.54648831475543	2.89832647203053	3.924794757719	2.32200163912812	2.41151634804881	5.4463166316753	2.58240369149622	2.30693529789464	4.81553463424357	3.34719216583326	3.14622972465962	5.08507311867753	3.07960128542389	1.57160374178092
