Joint_angle	STR_PP_1__1	STR_PP_2__2	STR_PP_3__3	STR_PP_4__4	STR_PP_5__5	STR_PP_6__6	STR_PP_7__7	STR_PP_8__8	STR_PP_9__9	STR_PP_10__10	STR_PP_11__11	STR_PP_13__13	STR_PP_15__15	STR_PP_16__16	STR_PP_18__18	STR_PP_19__19	STR_PP_20__20	STR_PP_21__21	STR_PP_22__22	STR_PP_24__24	STR_PP_25__25	STR_PP_26__26	STR_PP_28__28	STR_PP_30__30	STR_PP_31__31	CON_PP_1__1	CON_PP_2__2	CON_PP_3__3	CON_PP_4__4	CON_PP_5__5	CON_PP_6__6	CON_PP_7__7	CON_PP_8__8	CON_PP_9__9	CON_PP_10__10	CON_PP_11__11	CON_PP_13__13	CON_PP_15__15	CON_PP_16__16	CON_PP_18__18	CON_PP_19__19	CON_PP_20__20	CON_PP_21__21	CON_PP_22__22	CON_PP_24__24	CON_PP_25__25	CON_PP_26__26	CON_PP_28__28	CON_PP_30__30	CON_PP_31__31
-1.80411241501588e-16	8.34546947029074	6.37897906508879	3.43579138252699	9.26305655421096	8.0165337958721	-1.12735472457646	5.29231115408787	0.107494112615573	-1.73961316745591	-4.66274907314546	0.0485124446092087	10.4422489070088	-1.51609656224489	-2.3202516123836	3.7856344154206	-3.41731104467943	12.3490002497275	9.60294796225418	-2.92119861250053	2.48725354552162	-3.32168887840106	4.19264297992577	5.66995072020829	-10.5634913421848	9.72901063488608	7.56374528824573	3.23891028136703	-6.63855281468133	-0.751275932842887	0.536538424847095	3.5673329062987	3.41868387306985	-2.18389227311812	-1.27344209791858	3.21402565232558	7.67346002796372	-2.49168896221013	-2.07421361667129	3.55571685555343	4.02433310471255	13.9940544835642	4.7094252473442	4.58951426883202	-0.702751284107519	6.39406802464738	-0.985042383872138	9.55163213884762	0.665221318422912	-1.45031652200591	9.4230273770828
0.5	8.53119209838674	6.44640976660046	3.4402546497744	9.16472652394385	8.12021209305593	-1.07307027019485	5.32775225351193	0.221060665188176	-1.4977454939818	-4.45679665924284	0.162446377082127	10.4958411824903	-1.46037409170454	-2.36951458058916	4.01336274029971	-3.1751816772292	12.2366539121363	9.71621481397616	-2.81216260138314	2.469847949554	-3.66430328917983	4.37413750477738	5.7760788926367	-10.7134840739701	9.66159557188057	7.80370484519131	3.41444528597856	-6.64425279300826	-0.62167365936795	0.581743672101332	3.59834999536411	3.54515360535942	-1.9187843359036	-1.09971528914699	3.31514835512684	7.78038659584639	-2.6782631195566	-1.83904664127574	3.56562834766402	4.38398565722741	14.2288908496708	4.71630671868245	4.88299482802986	-0.999584944544409	6.50645114890924	-0.875861778364204	9.58065076126291	0.817173430364328	-1.36693305653028	9.35443254755952
1	8.76881989842611	6.51101384141234	3.40861780978863	8.82005083127038	8.2500403822101	-0.899160811223702	5.38743116999771	0.333576060552957	-1.41338959736436	-4.20396129303137	0.217228804393706	10.4857823879121	-1.29744692281604	-2.42391178483491	4.1835746316473	-3.00617635686606	12.1166031957302	9.75320002363484	-2.73489000872512	2.52292362367599	-3.43132464949496	4.49557890271362	5.79565129604462	-10.9064207019225	9.62121891021084	8.08552963856855	3.65637345775867	-6.78143887922984	-0.498996838415941	0.731481575105654	3.50687766906584	3.75859354924709	-1.83855999899161	-0.953075080506629	3.45256531987219	7.87819568648438	-2.71962420214517	-1.61481147422572	3.57627728741723	4.6299505977326	14.4480574909109	4.6884286747234	5.21914728302649	-1.62299523026665	6.67885684322003	-0.735918658431203	9.76715123281642	0.938314097076493	-1.28875152923793	9.28646030115502
1.5	8.88019385079877	6.63664477380168	3.52305241264094	8.37645362801079	8.33893685021422	-0.789243628100209	5.44027124008838	0.394373753084416	-1.31114075562367	-4.04630351262912	0.284866431885291	10.5434025257045	-1.13773716979433	-2.57467499538282	4.29235682258365	-2.84964389266601	12.0246391007152	9.6119611684774	-2.63995220046129	2.55750140193879	-3.61994162757052	4.51545708873587	5.80181232137564	-11.0793428309094	9.64085151073801	8.30417839269643	3.99608763488147	-6.85219239077013	-0.445535767379432	0.682404115590032	3.46413483673851	3.92505411702552	-1.71328815383743	-0.780084266977248	3.48592751681566	7.79327893003426	-2.896230838538	-1.41453008882489	3.56674089166825	4.79623508737137	14.5870532838159	4.62039696518918	5.40686616240526	-2.24270383730968	6.80512859643451	-0.718929519876447	9.9446789901894	0.993889044947565	-1.2255658443402	9.2359578535261
2	9.12829211533218	6.7187420147765	3.5269475529544	7.98622583402619	8.47531988798983	-0.64143375099885	5.49049152906042	0.519931418092234	-1.20863727895463	-3.99086142169057	0.323400691139298	10.66142494658	-1.02489134781069	-2.57164432623104	4.36487577905633	-2.6706406529294	11.8948988440103	9.60678443984919	-2.64182219200181	2.55297604235503	-3.77292677821745	4.55551376153907	5.84478848467268	-11.2415233332832	9.56881113684418	8.51097674030577	4.37407472182671	-6.92320995700681	-0.253948963685765	0.694716359329107	3.58545276852591	4.01764986987777	-1.57497916226372	-0.452291099229065	3.5590895688203	7.86003355075074	-2.97906784468255	-1.18596315384246	3.56951334995841	5.01379258648411	14.7456868455008	4.53677997287278	5.64499683796131	-2.56532092948812	6.89833541769882	-0.620328341776634	10.0208779344872	1.19405719468514	-1.19230316418628	9.21147267630261
2.5	9.27357739246886	6.85054891311867	3.45602826277738	7.93510202712279	8.55308471987215	-0.52627896836082	5.55987090843215	0.590791654511136	-1.15276215346039	-3.90135915227069	0.368245047866651	10.6367378342422	-0.859056854974298	-2.65248803747329	4.47457402274195	-2.46027991031428	11.8338577011193	9.43656374446014	-2.67224893560189	2.5832075651271	-3.56350253795713	4.6777778615471	5.88270575956771	-11.352221771468	9.52192443851492	8.67748932603052	4.62405822065796	-6.89655473648359	-0.0387824800435297	0.728537234381001	3.73298737487097	4.11982806356267	-1.30945347039834	-0.203329654750696	3.67939286515963	7.82504056963545	-2.93720394657161	-0.964140637331255	3.6062853599415	5.32252778687939	14.833123647247	4.43843140905006	6.10527846264892	-3.1010641672591	7.03327881145952	-0.173053070219993	10.1288928813959	1.40879212901046	-1.10553341160112	9.1211605370886
3	9.39723185806634	6.88449886156182	3.42436933448872	7.64651893691281	8.63940245974137	-0.412158396282969	5.59409219266411	0.632147231638818	-1.1315849038715	-3.90115823764792	0.39357062791683	10.6555266146125	-0.716577646928037	-2.63048505286717	4.64750446788972	-2.31450685705697	11.7329995128596	9.5363011683549	-2.61591032608327	2.63738405326754	-3.6016359120338	4.7722083272643	5.91773033455118	-11.501232970261	9.50456985866551	8.85891036535848	4.86663070641229	-6.83516628997373	0.177506896267808	0.690170622938815	3.89864184903529	4.31242875438164	-1.14910270574503	0.0356910271265534	3.76216014750722	7.87953528422721	-2.93658170532814	-0.804773072723812	3.66580539191345	5.61350939328647	14.8277970250813	4.40147819784509	6.24237152664704	-3.8865173074479	7.1133040747137	-0.0570666339308374	10.2194406135091	1.6445920431644	-1.07369900195338	9.05582468640831
3.5	9.38947543769015	6.99464876784752	3.40906934754642	7.12848395268816	8.73864868434414	-0.361404473652442	5.56012631983219	0.706242421887417	-1.10007657288898	-3.71838620892293	0.454228785133708	10.7093777331409	-0.561286965379274	-2.56467650954986	4.88575275710267	-2.14944443957145	11.645208380692	9.67518621786706	-2.62165653567244	2.64122305397609	-3.37950770256883	4.88274987573003	5.900590554677	-11.6783010072458	9.54350667834245	9.15523801083388	5.21466554071079	-6.83389634633496	0.406366034822575	0.684429365797811	3.91878602286957	4.50085585551196	-0.946314963769495	0.227156143363395	3.89522246361561	7.91867525664522	-3.11796525895882	-0.577558195317636	3.70416718115223	5.75282323026006	15.0023849041967	4.42068849974435	6.83960081612604	-4.67602050670353	7.2124008422762	0.344678518413595	10.2852565699047	1.87239481540027	-1.05250139434737	9.04047725105666
4	9.58445625074448	7.12882375271178	3.32243434433689	7.00914011831881	8.79120076249421	-0.239237385181042	5.57098939293553	0.795839985420663	-0.985279853547084	-3.62452247806526	0.541962290874501	10.8061825905581	-0.411792836124086	-2.87422027670466	5.07385661892678	-1.96720751608553	11.5594573641731	9.81520005611439	-2.55209805125703	2.67017089829333	-3.32092942980291	5.00653191630748	5.9403159005386	-11.8274919196962	9.61195522654891	9.34570139042019	5.4721978421401	-6.77490236467178	0.467482789914293	0.609535516934933	3.88155533589456	4.64449269329189	-0.940966381433121	0.379194646551035	4.05408032524047	7.9881829040052	-3.08275413039732	-0.369959771399643	3.75394072008091	5.81469443762956	15.1240436551979	4.35049566417499	7.29825617858307	-5.14311906418788	7.31054883680773	1.04508307166827	10.4467426879162	1.98604264515124	-1.01554270314292	9.02151173582186
4.5	9.72186297904139	7.3024570478408	3.18367784728468	6.92774825508715	8.85141915931646	-0.0263557996077921	5.58621475964793	0.843713806025761	-0.763209465612675	-3.46709052324297	0.612795534983114	11.0733603887806	-0.235660661939264	-3.15625000558303	5.1712692959184	-1.78089219664187	11.4675307588855	9.78218559377209	-2.49979893481031	2.8256593056315	-3.4141585247597	5.10191772905765	5.97357503421501	-11.9249608227852	9.63675455214539	9.53017350558239	5.70704636802702	-6.7956680967963	0.688743567737809	0.519873970314329	3.94594213847042	4.71779157938279	-0.808867510476567	0.52879789532043	4.09068295497519	8.02616365859785	-3.04084843933903	-0.178803986935279	3.75442681888172	5.92803483998142	15.2647059978784	4.25323593764966	7.98759284677954	-5.38053177652193	7.40904104467243	1.3433041078512	10.6011707553753	2.14093411778482	-0.960393372336398	8.95711866456236
